time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,0.4463102509770929,9.943557560783722,25.087281086024113,0.5330119046267265,0.032455114352332615,0.0,-0.24326184414941415,8.631467100995279,4.3234082691830755,0.10651885267455663,0.0076633977569507,0.0,490.9818592355555,490.6016057776947,490.20779066019617,491.43000503277204
4.020000000000002,0.43123030227607917,10.4680492704591,25.342404883484946,0.5402662186786298,0.032537235928029595,0.0,-0.2594201353315855,8.851573460107605,4.180552376373405,0.14020192224102185,-0.015815425119295172,0.0,438.8215772427559,436.86755321763405,435.4898189537777,438.3119488683319
4.080000000000001,0.4151111950968746,11.006925304635258,25.590863499318036,0.5495227332569099,0.03114820069905644,0.0,-0.2777641776427546,9.110849724876546,4.100570107504329,0.1732775864562681,-0.044837289148413007,0.0,462.8733062289895,460.5827994664001,458.99513596691975,461.63417889396453
4.14,0.39790205724089883,11.56175301040105,25.835011974338048,0.5602307524753751,0.028441150948377292,0.0,-0.29560564700698516,9.383318230300702,4.036578751337265,0.18721352392405008,-0.045683707667857884,0.0,468.7251422323108,468.6582787326891,468.51577044262586,469.62708259239264
4.199999999999998,0.379569553489223,12.134948659912196,26.07831925664146,0.5712978491892242,0.02600618778260344,0.0,-0.3151517863695121,9.722792473105613,4.071580864375447,0.17827048988401734,-0.03195402451197089,0.0,504.27621711665944,505.2666380793801,506.48357883263003,505.8681623567867
4.259999999999997,0.3602333895315634,12.72610768130855,26.319723392046836,0.5823808828543271,0.023961865756500167,0.0,-0.3292016728595663,9.982427252212018,3.9742310177816993,0.19520379687345898,-0.03868462804424333,0.0,464.4315756386172,463.9027541799497,463.9094513175498,465.2687984854549
4.319999999999996,0.34008949419507883,13.332932105665021,26.555234310164977,0.5938540743934855,0.021613455475984367,0.0,-0.3420475672740203,10.244966346564773,3.875047411399635,0.18176029602475405,-0.040066949540292426,0.0,466.21381505194915,466.10507439161046,466.80485321634245,465.78782365705297
4.379999999999995,0.31926890586735895,13.954140060687646,26.78259695511856,0.6048037794749215,0.01930941433557276,0.0,-0.3518031751754326,10.462047022287393,3.7032916605165007,0.18392345542325397,-0.0352614006924444,0.0,441.3285215965839,441.7244170122542,441.5127582924463,441.7237226195119
4.439999999999993,0.2979435028580596,14.586934616930394,26.99747589756426,0.6160303595898435,0.017817152826252958,0.0,-0.35895143984722133,10.631428341158037,3.4595260118005156,0.19281405069806853,-0.009586253657338796,0.0,413.9269666349973,416.18105122023525,412.0423068154879,412.864741370333
4.499999999999992,0.27616890765331975,15.2310433276589,27.19928955482139,0.6278915055026468,0.017546316209604562,0.0,-0.3668365274528635,10.838969713826357,3.2672335350317363,0.20597183631332672,0.004075702518831057,0.0,435.02857665622633,436.17159580838666,432.64822489692216,433.7941732435387
4.559999999999991,0.25394737124612654,15.886850299730963,27.388422633098106,0.6405652243300421,0.0176940638670402,0.0,-0.37389221977041115,11.021507678688387,3.0370849633460066,0.2200692905096996,-0.0009770024028556354,0.0,420.5193322984525,420.0811830619901,419.1058979152624,420.3764719647505
4.6199999999999894,0.23123879787653148,16.555789816886442,27.566561348023093,0.6536328600996724,0.01755638577281804,0.0,-0.38303432279604577,11.276324663223324,2.8997911074429155,0.2128134074316585,-0.005069686695718769,0.0,457.2655609989097,456.9393327946889,458.8353037819632,458.3039423331208
4.679999999999988,0.20803517347753908,17.23833344063082,27.734103795614473,0.6666421230292547,0.0177333818878056,0.0,-0.39041234876311853,11.475231468007337,2.6845935254827675,0.22381432878219798,0.01547322180074793,0.0,428.0101153437881,429.75564745239706,429.3434379029664,430.32419450171784
4.739999999999987,0.18430572992823915,17.935596026553796,27.892152455219296,0.6799444853560779,0.018564013089254594,0.0,-0.40061292908625123,11.76641421498959,2.5821484763254894,0.2171249392889318,0.010368008370549988,0.0,474.7360700119701,474.3439058158981,476.46225437450596,475.99543497732327
4.799999999999986,0.16000003471625981,18.64879394328531,28.04197181723337,0.6930691573639258,0.019036266573162486,0.0,-0.40959751313885756,12.006635468642784,2.410929282957091,0.22179610749326184,0.002339358603387577,0.0,452.1921156925274,451.5445117167025,452.6379735386737,453.0602104494246
4.859999999999984,0.13515284438658362,19.376381526188815,28.181360617862097,0.7060288314763339,0.019222203060897947,0.0,-0.4186346560558427,12.246031218725841,2.2344591813571455,0.20071291422289497,0.004576500691959707,0.0,452.8287294533435,453.00867075973485,453.3234768959833,451.670183659987
4.919999999999983,0.10980708285303392,20.11681298580703,28.308281118309303,0.7180050018093951,0.02016969437609273,0.0,-0.4262566529148798,12.434991634415002,1.9960223669314063,0.19728884235964916,0.03196837613458277,0.0,427.62693453852074,429.9549840971246,429.0880317848652,428.83769436906726
4.979999999999982,0.08403846664812054,20.86706072972952,28.419130975142473,0.7296854069216927,0.021961404746969393,0.0,-0.43278800589011307,12.573518025904216,1.6993549969941217,0.18885974906254469,0.025276367144300503,0.0,403.3641420273572,402.7594149727234,403.52409903701823,402.8032800135595
5.0399999999999805,0.05770833367078578,21.630248773466118,28.517360091322757,0.7412545745980852,0.023442136370592337,0.0,-0.4449643267474795,12.86527126511327,1.5736199287843398,0.1997405405439349,0.02345639223143473,0.0,476.2711945520379,476.13196364997475,475.3996457041418,476.2663897338385
